ID,TITRE,TYPE,SSTYPE,CATEGORIE,STYLE,EVENEMENT,THEME1,THEME2,THEME3,RAISONSOCIALE,ADRESSE1,ADRESSE2,ADRESSE3,CODEPOSTAL,COMMUNE,PAYS,TEL1,TEL2,FAX,EMAIL1,EMAIL2,WEB1,WEB2,GPSX,GPSY,SIRET,APE,RCS,DESCRIPTIF_TITRE_FRANCAIS,DESCRIPTIF_SSTITRE_FRANCAIS,DESCRIPTIF_CHAPEAU_FRANCAIS,DESCRIPTIF_ARTICLE_FRANCAIS,DESCRIPTIF_TITRE_ANGLAIS,DESCRIPTIF_SSTITRE_ANGLAIS,DESCRIPTIF_CHAPEAU_ANGLAIS,DESCRIPTIF_ARTICLE_ANGLAIS,DESCRIPTIF_TITRE_ALLEMAND,DESCRIPTIF_SSTITRE_ALLEMAND,DESCRIPTIF_CHAPEAU_ALLEMAND,DESCRIPTIF_ARTICLE_ALLEMAND,DESCRIPTIF_TITRE_ESPAGNOL,DESCRIPTIF_SSTITRE_ESPAGNOL,DESCRIPTIF_CHAPEAU_ESPAGNOL,DESCRIPTIF_ARTICLE_ESPAGNOL,DESCRIPTIF_TITRE_ITALIEN,DESCRIPTIF_SSTITRE_ITALIEN,DESCRIPTIF_CHAPEAU_ITALIEN,DESCRIPTIF_ARTICLE_ITALIEN,PHOTO1,PHOTO2,PHOTO3,CLASSEMENT,LABEL1,LABEL2,LABEL3,ANIMAUX,HANDICAPE,TOURISME_HANDICAP1,TOURISME_HANDICAP2,TOURISME_HANDICAP3,TOURISME_HANDICAP4,DATEDU1,DATEAU1,DATEDU2,DATEAU2,DATEDU3,DATEAU3,DATEDU4,DATEAU4,DATEDU5,DATEAU5,CONTACT1TYPE,CONTACT1CIVI,CONTACT1NOM,CONTACT1PRENOM,CONTACT1FONCTION,CONTACT1EMAIL,CONTACT1TEL,CONTACT1FAX,CONTACT2TYPE,CONTACT2CIVI,CONTACT2NOM,CONTACT2PRENOM,CONTACT2FONCTION,CONTACT2EMAIL,CONTACT2TEL,CONTACT2FAX,CHAINE1,CHAINE2,CHAINE3,CHAINE4,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,MODE_PAIEMENT1,MODE_PAIEMENT2,MODE_PAIEMENT3,MODE_PAIEMENT4,MODE_PAIEMENT5,MODE_PAIEMENT6,MODE_PAIEMENT7,MODE_PAIEMENT8,MODE_PAIEMENT9,MODE_PAIEMENT10,EQUIPEMENT1,EQUIPEMENT2,EQUIPEMENT3,EQUIPEMENT4,EQUIPEMENT5,EQUIPEMENT6,EQUIPEMENT7,EQUIPEMENT8,EQUIPEMENT9,EQUIPEMENT10,EQUIPEMENT11,EQUIPEMENT12,EQUIPEMENT13,EQUIPEMENT14,EQUIPEMENT15,EQUIPEMENT16,EQUIPEMENT17,EQUIPEMENT18,EQUIPEMENT19,EQUIPEMENT20,SERVICE1,SERVICE2,SERVICE3,SERVICE4,SERVICE5,SERVICE6,SERVICE7,SERVICE8,SERVICE9,SERVICE10,SERVICE11,SERVICE12,SERVICE13,SERVICE14,SERVICE15,SERVICE16,SERVICE17,SERVICE18,SERVICE19,SERVICE20,ACTIVITE1,ACTIVITE2,ACTIVITE3,ACTIVITE4,ACTIVITE5,CONFORT1,CONFORT2,CONFORT3,CONFORT4,CONFORT5,GROUPES_ACCEPTES,GROUPE_MAX,GROUPE_MIN,NBRE_SALLE_REUNION,NBRE_PERSONNES_SALLE,SUPERFICIE_SALLE,TARIF1_LIBELLE,TARIF1_MIN,TARIF1_MAX,TARIF2_LIBELLE,TARIF2_MIN,TARIF2_MAX,TARIF3_LIBELLE,TARIF3_MIN,TARIF3_MAX,TARIF4_LIBELLE,TARIF4_MIN,TARIF4_MAX,TARIF5_LIBELLE,TARIF5_MIN,TARIF5_MAX,TARIF6_LIBELLE,TARIF6_MIN,TARIF6_MAX,TARIF7_LIBELLE,TARIF7_MIN,TARIF7_MAX,TARIF8_LIBELLE,TARIF8_MIN,TARIF8_MAX,TARIF9_LIBELLE,TARIF9_MIN,TARIF9_MAX,TARIF10_LIBELLE,TARIF10_MIN,TARIF10_MAX,TARIF11_LIBELLE,TARIF11_MIN,TARIF11_MAX,TARIF12_LIBELLE,TARIF12_MIN,TARIF12_MAX,TARIF13_LIBELLE,TARIF13_MIN,TARIF13_MAX,TARIF14_LIBELLE,TARIF14_MIN,TARIF14_MAX,TARIF15_LIBELLE,TARIF15_MIN,TARIF15_MAX,TARIF16_LIBELLE,TARIF16_MIN,TARIF16_MAX,TARIF17_LIBELLE,TARIF17_MIN,TARIF17_MAX,TARIF18_LIBELLE,TARIF18_MIN,TARIF18_MAX,TARIF19_LIBELLE,TARIF19_MIN,TARIF19_MAX,TARIF20_LIBELLE,TARIF20_MIN,TARIF20_MAX
FMACHA0080011255,Téléthon 2016,Fêtes et Manifestations,Animation locale,Divers,,,,,,,Rue du château,,,8380,SIGNY LE PETIT,FRANCE,,,,,,,,49.90187,4.278969,,,,Téléthon 2016,Signy le petit ,,,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/8faf1c88-0010-46ec-a4b9-3f735694ba89/t%c3%a9l%c3%a9chargement.png,,,,,,,,,,,,,03/12/16,04/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,Chèques bancaires et postaux,Espèces,,,,,,,,,Jeux pour enfants,Parking,Salle d'animation,,,,,,,,,,,,,,,,,,Bar,Visite gratuite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011652,Thé Dansant ,Fêtes et Manifestations,Musique,Bal,,,,,,,,Salle des Fêtes,,8400,VOUZIERS,FRANCE,03 24 71 95 22 ou 03 24 71 72 10 ,,,chantal.petitjean@sfr.fr,,,,49.40206,4.711936,,,,Thé dansant ,,De 15h à 20h,Avec l'orchestre Fabrice Lefevre Organisé par le Club Omnisports Santé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/10/16,23/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarif ,0.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010842,The Metropolitan Opera : l'Opera au Cinema,Fêtes et Manifestations,Manifestation Culturelle,Opéra,,,Cinéma,Musique classique,,,6 rue de Longueville,Cinéma Métropolis,,8000,CHARLEVILLE MEZIERES,FRANCE,03 24 33 22 08,,,,,http://www.cinemet.fr/evenements/,,49.77932,4.718441,,,,The Metropolitan Opera : l'Opera au Cinema,,10 dates - les samedis du 3 octobre 2015 au 30 avril 2016 - à 18h55,"Le Metropolitan Opera revient en exclusivité au cinéma en direct de New-York pour une saison 2015-2016 plus grandiose que jamais avec 10 soirées inédites dont 6 nouvelles productions telles que Otello, Manon Lescaut ou Elektra. Pour cette 8ème saison, les plus belles voix du monde lyrique se réunissent sur la scène la plus prestigieuse pour interpréter un répertoire aussi varié quexigeant : Anna Netrebko, Roberto Alagna, Kristine Opolais, Jonas KaufmannSamedi 3 octobre 2015 à 18h55: LA TROUVÈRE de Giuseppe VERDISamedi 17 octobre 2015 à 18h55: OTELLO de Giuseppe VERDI (nouvelle production)Samedi 31 octobre 2015 à 17h00:TANNHÄUSER de Richard WAGNERSamedi 21 novembre 2015 à 18h55:LULU de Alban BERG (nouvelle production)Samedi 16 janvier 2016 à 18h55:LES PÊCHEURS DE PERLES de Georges BIZET (nouvelle production)Samedi 30 janvier 2016 à 18h55: TURANDOT de Giacomo PUCCINISamedi 5 mars 2016 à 18h55: MANON LESCAUT de Giacomo PUCCINI (nouvelle production)Samedi 2 avril 2016 à 18h55: MADAME BUTTERFLY de Giacomo PUCCINISamedi 16 avril 2016 à 18h55:ROBERTO DEVEREUX de Gaetano DONIZETTI (nouvelle production)Samedi 30 avri l à 18h55:ELEKTRA de Richard STRAUSS (nouvelle production)",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/3d6b1e63-9c18-4428-bee1-54846acfa901/logo_met_-_copie.jpg,http://cnstlltn.com/master/777b99e1-0b87-4cac-b128-5ad5a4716164/82-galerie-photos113-1431963878.jpg,,,,,,,Accès handicapés,,,,,03/10/15,03/10/15,17/10/15,17/10/15,31/10/15,31/10/15,21/11/15,21/11/15,16/01/16,16/01/16,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tarif plein,9.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010846,Théâtre  Les 7 jours de Simon Labrosse ,Fêtes et Manifestations,Manifestation Culturelle,Théâtre,,,Comique,,,,16 Place Hélène Cyminski,,,8300,RETHEL,FRANCE,03 24 39 67 75,,,rp.louisjouvet@orange.fr,,http://www.compagniebarbes35.com,http://www.theatrelouisjouvet.fr,49.51503,4.383214,,,,Théâtre  les 7 jours de Simon Labrosse ,,,20h30 Tous publics à partir de 14 ansDurée : 1h10,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/f481c8c0-cfb3-44e5-a0b1-31da256654f5/visuel_15-16.jpg,http://cnstlltn.com/master/b9c7d10f-97de-4f63-847d-d636640a30eb/01_simon_labrosse%c2%a9+cie+barbes+35.jpg,http://cnstlltn.com/master/4bd05bf5-eed5-45f4-8b7a-75d9a933974b/764-385.jpg,,,,,,,,,,,10/05/16,10/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011263,Théâtre : La Surprise,Fêtes et Manifestations,Manifestation Culturelle,Théâtre,,,,,,,Salle des Fêtes ,Salle des Fêtes ,,8000,VILLERS SEMEUSE,FRANCE,03 24 33 77 20,,,,,http://www.villers-semeuse.fr,,49.73791,4.75058,,,,Théâtre : La Surprise,,à 21h00,"avec Anthony DELON et Rebecca HAMPTON.Une comédie de Pierre Sauvil, Mise en scène: Jean-Pierre Dravel et Olivier Mace.C'est l'étrange rencontre de deux hommes totalement différents. L'un est un grand PDG, odieux et malhonnête; l'autre est un petit chômeur, adorable et intègre. Logiquement, ces deux-là n'auraient jamais dû se trouver sur la même route. Pourtant les circonstances vont les obliger à s'affronter, pendant 24 heures, dans un combat abominablement désopilant.Evidemment, un conflit entre un méchant PDG et un gentil chômeur, on sait bien comment ça se termine dans les histoires inventées : Les bons gagnent toujours",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/dddfd446-e5ce-4f1b-ad8f-4b567e7db906/aff+surprise++2.jpg,,,,,,,,,,,,,06/05/16,06/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tarif Première,21.00,21.00,tarif fauteuil,25.00,25.00,tarif gradin,19.00,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010847,Théâtre et musique  La venue des esprits  ,Fêtes et Manifestations,Manifestation Culturelle,Théâtre,,,Comique,,,,16 Place Hélène Cyminski,,,8300,RETHEL,FRANCE,03 24 39 67 75,,,rp.louisjouvet@orange.fr,,http://www.theatrelouisjouvet.fr,http://www.mesden.fr,49.51503,4.383214,,,,Théâtre  les 7 jours de Simon Labrosse ,,,20h30 Tous publics à partir de 14 ansDurée : 1h10,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/dd6eab8b-86af-43d6-a84a-115b1562d5a1/visuel_15-16.jpg,http://cnstlltn.com/master/92d35bdd-9780-4311-bf52-e4f7d6d32d37/01_venue_esprits+%c2%a9+sven+andersen.jpg,http://cnstlltn.com/master/6da2e437-3efe-4c63-a796-000653b6298a/02_venue_esprits+%c2%a9+sven+andersen.jpg,,,,,,,,,,,25/05/16,25/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080000694,Tournoi de Chevalerie,Fêtes et Manifestations,Insolite,Spectacle,,,Médiéval,,,,Château Fort,,,8200,SEDAN,FRANCE,03 24 29 98 80,,,contact@chateau-sedan.fr,,http://www.chateau-fort-sedan.fr,,49.70158,4.948935,,,,Tournoi de Chevalerie,,Spectacle tous les jours à 15h.,"Petits et grands pourront assister à un tournoi de chevalerie des plus impressionnants.Les chevaliers saffrontent dans de spectaculaires combats rythmés par le galop des chevaux. Un moment exceptionnel, un spectacle hors du commun dans le décor unique du plus grand château fort dEurope.",Knights tournament,,Shows daily at 15h (except Thursdays).,"This summer, the knights of the Normani troupe are back to the castle, with a brand new show!Come and see this spectacular show where knights will challenge through spectacular stunts!",,,,,,,,,,,,,http://cnstlltn.com/master/f44ba0ed-b1b6-4d0d-af94-04d495073911/dsc07709.jpg,http://cnstlltn.com/master/315729bd-cac7-4941-b221-ae78b90fb2df/dsc07705.jpg,http://cnstlltn.com/master/77c1a2b9-d926-4e4a-abdd-41c5f5d7845a/dsc07698.jpg,,,,,,,,,,,04/07/15,30/08/15,02/07/16,28/08/16,,,,,,,Réservation Directe,,,,,contact@tourisme-sedan.fr ,03 24 27 73 73,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,20,,,,Etudiants - Demandeurs d'emploi (avec justificatifs),7.90,7.90,Tarif individuel,6.50,9.50,Adulte,9.50,9.50,Enfants (4-18 ans),6.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010759,Tracardenmini,Fêtes et Manifestations,Animation locale,Exposition,,,,,,,Halle,,,8260,ETEIGNIERES,FRANCE,07 85 60 75 41,,,,,,,49.88597,4.388973,,,,Tracardenmini,Exposition toute la journée des 9h,4ème expo miniatures agricoles; dioramas; ventes; bourse d'échange,Exposition de tracteurs sur le parking.,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/f0f74463-4198-43c4-a2b8-a2ecc3998c0c/index.jpg,,,,,,,,Accès handicapés,,,,,10/09/16,10/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,Chèques bancaires et postaux,Espèces,,,,,,,,,Jeux pour enfants,Parking,Salle d'animation,,,,,,,,,,,,,,,,,,Bar,Espace enfant,,,,,,,,,,,,,,,,,,,,,,,,Point d'eau potable,,,,,,,,,,,Entrée ,2.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011996,Traditions forestières du Plateau d'Hargnies,Fêtes et Manifestations,Nature et détente,Randonnée,,,,,,,,,,8170,HARGNIES,FRANCE,03 24 42 90 57,,,accueil@parc-naturel-ardennes.fr,,http://www.parc-naturel-ardennes.fr,,50.02008,4.791574,,,,Traditions forestières du Plateau d'Hargnies,Hargnies-Ardenne-France,"En parcourant la forêt d'Hargnies, en ce samedi 1er octobre 2016, nous irons à la découverte des pratiques affouagères de droit ancestral. Nous serons accueillis par la mairie pour y découvrir l'exposition sur l'histoire de l'affouage, présentée par un de ses concepteurs du Pays voisin des  Rivires .","De 14h à 17hBalade +/-5 km Tout public - GratuitPrévoir chaussures de marche, gourde d'eau et vêtements de pluie.Places limitées, réservation auprès du Parc +33 (0)3 24 42 90 57 (Animé par les Amis du Parc, l'association du pays des Hautes-Rivières et la commune d'Hargnies.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/be2e5057-7629-4b7a-ab46-4751d5c34a5a/forest-1392301.jpg,,,,,,,,,,,,,01/10/16,01/10/16,,,,,,,,,Autres,,,,,accueil@parc-naturel-ardennes.fr,03 24 42 90 57,03 24 42 90 58,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011900,Train touristique,Fêtes et Manifestations,,,,,,,,,,,,8130,ATTIGNY,FRANCE,03 24 71 47 60,06 18 42 43 09,,atva-info@orange.fr,,http://www.cftsa.fr,,49.47819,4.577652,,,,Train touristique,,,"Au départ de la gare d'Attigny, ces trains vous emmènent à la découverte de la Vallée de l'Aisne et du Sud des Ardennes.Début des circulations régulières le dimanche 26 juin.Les trains peuvent circuler toute l'année sur demande pour des groupes (amis, familles, entreprises, associations...) avec des horaires adaptés.Tarifs : entre 8 et 12 pour les enfants (moins de 14 ans), et entre 11 et 15 pour les adultes.Gratuit pour les moins de 4 ans !",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/259648a8-4db7-4688-aadd-f86decbf9a65/picasso-909x364.jpg,,,,,,,,,,,,,26/06/16,10/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011541,Traversée du Lac des Vieilles Forges,Fêtes et Manifestations,Manifestation sportive,Compétition sportive,,,,,,,,,,8500,LES MAZURES,FRANCE,06 62 77 90 99,,,contact@traverseedulacdesvieillesforges.fr,,http://www.traverseedulacdesvieillesforges.fr/,,49.87144,4.605539,,,,Traversée du Lac des Vieilles Forges,24/07/16,Arrêtez les longueurs de piscine et relevez le défi de traverser à la nage le lac des Vieilles Forges ! Expérience unique dans les Ardennes !,"Etape Coupe de France deNatation en Eau Libre, dimanche 24 Juillet 2016. Distance : 5km - 2,5km et 1 kmOuvert toutes les personnes sachant nager les distances. Places limitées.Récompenses à tous les participants. Pré inscription",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/614ff83c-dce6-49e0-897b-8ef4a30014aa/12439058_813808708741323_1208700767777345023_n.jpg,,,,,,,,,,,,,24/07/16,24/07/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Aire de pique-nique,Jeux pour enfants,Parking,,,,,,,,,,,,,,,,,,Médecin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011609,TREC Club de Pure ,Fêtes et Manifestations,Nature et détente,Compétition sportive,,,Animaux,Historique,Sport équestre,,Relais Equestre des Recolets,,,8110,PURE,FRANCE,03 24 29 67 45,,,,,,,49.67209,5.173809,,,,TREC Club de Pure ,,,"Relais Equestre des Récolets, Béatrice Lefevre (Pure) TREC Club de Pure au Relais Equestre des Récolets.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/9718c906-4a82-4054-bbcd-7f716819a150/horse-riding-928884_960_720.jpg,,,,,,,,,,,,,26/06/16,26/06/16,07/08/16,07/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010777,TREC de Givonne Championnat Départemental,Fêtes et Manifestations,Nature et détente,Compétition sportive,,,,,,,Ferme Equestre de la Chenaie,,,8200,GIVONNE,FRANCE,03 24 29 70 97,,,,,,,49.71972,4.987588,,,,TREC de Givonne,,Championnat départemental,"TREC à la Ferme Equestre de la Chenaie de Givonne Pour plus de renseignements, merci de contacter Nadine ou Flore Durand au 03 24 29 70 97 ou au 06 84 84 24 79",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/55320e57-51cc-499b-b6da-472eb0291f56/horse-riding-928884_960_720.jpg,,,,,,,,,,,,,23/10/16,23/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080000757,TREC de Pure,Fêtes et Manifestations,Nature et détente,Compétition sportive,,,Animaux,Historique,Sport équestre,,Relais Equestre des Recolets,,,8110,PURE,FRANCE,03 24 29 67 45,,,,,,,49.67209,5.173809,,,,TREC de Pure,,,"Relais Equestre des Récolets, Béatrice Lefevre (Pure) TREC de Pure au Relais Equestre des Récolets.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/1df8aa8e-af00-4331-af52-6aca54d2b7ad/horse-riding-928884_960_720.jpg,,,,,,,,,,,,,19/06/16,19/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010776,TREC de Pure Spécial PTV,Fêtes et Manifestations,Nature et détente,Compétition sportive,,,,,,,Relais équestre des Recolets,,,8110,PURE,FRANCE,03 24 29 67 45,,,,,,,49.67209,5.173809,,,,TREC Spécial PTV,,,"TREC de Pure au Relais équestre des Récolets. Pour plus de renseignements, merci de contacter Béatrice Lefèvre aux numéros indiqués ci-dessus.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/077efe66-2f20-419d-b9c4-fbde0d003068/versatility-761225_960_720.jpg,,,,,,,,,,,,,25/09/16,25/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011679,Trésor des Eglises,Fêtes et Manifestations,,Exposition,,,,,,,Château,,,8090,MONTCORNET,FRANCE,03 24 32 50 44,,,,,,,49.82944,4.6275,,,,Exposition dans le Château,Trésor des Eglises,Aux horaires d'ouverture du Château,L'exposition dure 1 mois durant l'été ainsi que la journée du patrimoine en septembre. Organisé par les Amis du Château,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/6cdc63d8-e1ba-4959-a957-83ea1d2d6187/images+(4).jpg,,,,,,,,,,,,,09/07/16,09/08/16,18/09/16,18/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,Visites individuelles libres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011940,Trésors du sous sol,Fêtes et Manifestations,,Divers,,,,,,,,,,8380,SIGNY LE PETIT,FRANCE,,,,,,,,49.93014,4.323436,,,,balade de 4km ,,Autour de l'étang de la Motte à Signy le Petit de 14h à 17h,,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/206006f3-b010-4880-8a67-43a8a8fbe06f/images+(5).jpg,,,,,,,,,,,,,04/09/16,04/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011743,Tri-Cayaklon,Fêtes et Manifestations,Manifestation sportive,Compétition sportive,,,,,,,,,,8130,CHUFFILLY ROCHE,FRANCE,07 70 16 54 66,,,labyrinthedemery@hotmail.fr ,,,,49.44751,4.605751,,,,Tri Cayaklon,#NOM?,A partir de 14h,Dépassez-vous en participant au Tri Cayaklon!,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/2856382e-de9f-45af-ab8c-469e4bd9247f/index.jpg,,,,,,,,,,,,,13/08/16,15/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011571,Trophée interrégional des jeunes vététistes,Fêtes et Manifestations,,,,,,,,,,,,8170,FUMAY,FRANCE,06 44 16 97 70,,,hyon.daniel@orange.fr,,http://www.etoilecyclistefumay.e-monsite.com,,49.9691,4.659126,,,,Trophée interrégional des jeunes vététistes,Fumay-Ardenne-France,"Le 25 et 26 juin 2016, le club cycliste de l'ECFUMAY organise une compétition pour les jeunes de 9 à 16 ans sur 4 épreuves sur les villes de Fumay, Haybes et Rocroi.","200 pilotes seront réunis venant de la région grand Est, de l'île de France et de Picardie.2 sélections belges et la sélection allemande qui participera au Trophée de France ont déjà confirmé leur présence.600 à 800 personnes sont attendues pour cette manifestation.PROGRAMME des 2 JOURNEES Samedi 25 juin 2016 :FUMAY complexe sportifMatin : Inscriptions 7h308h45 briefing9h00 Trial à FumayAprès-midi : 13h30 Orientation Rocroi(pupille/Benjamin/Minimes)13h30 XC E Haybes (cadets)Soirée 17h à 20h Reco DH à HaybesPot de l'amitié à 19h FUMAY Dimanche 26 juin 2016 :Matin : à Haybes 8h30 briefing9h/10h30 DH (2 manches)Après-midi : 13h30 XC O Fumay17h remise des prix FUMAYEngagement : 10 Renseignements complémentaires sur : www.etoilecyclistefumay.e-monsite.com et sur https://youtu.be/ZzhwhXu34qk",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/62f0b203-27ff-4537-9af5-4d22314a6c8e/mtbturn-1429372.jpg,http://cnstlltn.com/master/826b21ef-a7ef-4e63-abe4-325cb0ba63ea/affiche_trophee-page1.jpg,,,,,,,,,,,,25/06/16,26/06/16,,,,,,,,,Autres,,HYON,Daniel,,hyon.daniel@orange.fr,03 24 41 14 55 ,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
