"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","NB_SALLE_RESTAURANT","NB_SALLE_CLIMATISEE","NB_COUVERT_MAX","NB_COUVERT_TERRASSE","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"RESCHA0080000363","Restaurant Flunch","Restauration","Restaurant","Cafétéria",,,,,,,,,,,"Zone Commercial de la Croisette - Rue Paulin Ric",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 33 55 95",,,,,,,"49.73826","4.705912",,,,"Restaurant Flunch ",,"Ouvert tous les jours de 8h30 à 21h.Et le dimanche de 11h à 21h.","Grill, restauration rapide, crêperie, glacier. Buffet de légumes à volonté.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/3f16704d-31c7-47eb-92a2-6debb47f80f1/3f16704d-31c7-47eb-92a2-6debb47f80f1_134.jpg",,,,,,,,"Accès handicapés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flunch",,,,"français",,,,,"Chèques","Chèques bancaires et postaux","Chèques Vacances","Espèces","Tickets-restaurant","Carte bancaire","Chèques déjeuners","Chèques restaurant",,,,,,,,,,,,,,,,,,,,,,,"Espace enfant",,,,,,,,,,,,,,,,,,,,,,,,,"Climatisation",,,,,"Y",,,,,,"Menu du jour (entrée + plat + dessert)","9.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000001","Restaurant Giv & Mouettes","Restauration","Restaurant","Brasserie",,,"Cuisine traditionnelle",,,1,1,40,70,,"2 quai des Fours",,,8600,"GIVET","FRANCE","03 24 40 41 71",,"03 24 56 90 78","info@givetmouettes.com",,"http://www.givetmouettes.com",,"50.13516","4.823182",,,,"Giv & Mouettes ",,,"Cette brasserie vous séduira par son décor moderne et branché. Elle vous propose une restauration légère et un service crêperie, ainsi quune terrasse où vous pourrez vous détendre.",,,,"You will fall under the spell of this modern and trendy brasserie as well as its original cuisine and its service crêperie. You will also appreciate its terrace.",,,,,,,,,,,,,"http://cnstlltn.com/master/bbf31fde-8d5d-45c3-b5fc-b395ecbc97c4/brasserie+(4).jpg","http://cnstlltn.com/master/fa968266-4f3a-4139-ba02-5b715d517d33/brasserie+(3).jpg","http://cnstlltn.com/master/ed2706aa-3bf9-43af-ab38-317b7aafc65b/brasserie+(2).jpg",,,,,"Animaux acceptés","Accès handicapés",,,,,2015-10-27,2015-12-20,2016-01-04,2016-12-18,,,,,,,"Direction",,"RICAIL","Julien",,,,,,,,,,,,,,,,,"anglais","néerlandais",,,,"Carte de crédit","Chèques","Chèques bancaires et postaux","Chèques Vacances","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa","Carte JCB","Virements","Terrasse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",50,,,,,"Authentique assiette ardennaise (adulte)","13.40","13.40","Menu du jour","15.50","15.50","Authentique assiette ardennaise (enfant)","8.00","8.00","Restauration à partir de...","4.20","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000126","Hostellerie de la Vallée","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine traditionnelle",,,,,50,30,,"146 place Aristide Briand",," ",8170,"FUMAY","FRANCE","03 24 41 15 61",,,"contact@hostelleriedelavallee.com",,"http://hostelleriedelavallee.com",,"49.99259","4.701458",4937,"551A",,"Hostellerie de la Vallée",,"Spécialités ardennaises : gibier en saison. Crustacés.","Dans un cadre confortable et tranquille, vos papilles gustatives apprécieront cette cuisine traditionnelle de qualité à base de produits régionaux. Un mariage idéal entre détente et dégustation.",,,,"In this comfortable and quiet restaurant, come and appreciate a traditional cuisine prepared with regional products. Your taste buds will appreciate the French culinary know-how.",,,,,,,,,,,,,"http://cnstlltn.com/master/2a5cfb82-a6a9-474f-9584-f07a34f05fde/l-hostellerie-de-la-vallee.jpg",,,,,,,"Animaux acceptés","Accès handicapés",,,,,2015-11-12,2016-12-31,,,,,,,,,"Propriétaire",,"DOUCHAMPS","Michèle",,,,,,,,,,,,,,,,,"français","italien",,,,"Chèques","Chèques bancaires et postaux","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa","Carte bancaire","Cartes de paiement","Chèques de tables","Chèques déjeuners",,,,,,,,,,,,,,,,,,,,,"Banquet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",60,10,,,,"Menu Sainte Anne","36.90","36.90","Menu du jour(semaine uniquement)","13.50","13.50","Menu ardoisier","17.90","17.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000177","Restaurant Hôtel Mercure","Restauration","Hotel-restaurant","Cuisine traditionnelle",,,"Cuisine traditionnelle",,,1,0,44,24,,"Rue Louise Michel",,,8000,"CHARLEVILLE MEZIERES","FRANCE","+33 (0)3 24 59 72 72",,"+33 (0)3 24 59 72 50","h0364@accor.com",,"http://www.mercure.com",,"49.73252","4.739894",44874599,"551A",448174599,"Restaurant de l'hôtel Mercure***",,"Attaché à l'hôtel Mercure***, le restaurant vous propose une grande variété de menus de grande qualité","1 Salle de restaurant de 44 couverts , ouvert sur une grande terrasse pour les belles journées d'Eté , une carte élaborée en fonction des saisons, un grand choix possible.",,,,,,,,,,,,,,,,,,,,"Non Classé",,,,"Animaux acceptés",,,,,,2009-01-02,2009-01-02,2009-01-05,2009-01-09,2009-01-12,2009-01-16,2009-01-19,2009-01-23,2009-01-26,2009-01-30,"Direction",,"UHRING","Jean-Louis",,,,,,,,,,,,,,,,,"français","anglais","allemand",,,"American Express","Carte de crédit","Chèques bancaires et postaux","Espèces","Eurocard - Mastercard","Diners Club",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000164","Restaurant La Causerie des Lilas","Restauration","Restaurant","Cuisine de terroir",,,"Régionales française",,,2,,40,24,,"30 rue Roger Renard",," ",8320,"HIERGES","FRANCE","03 24 41 10 51",,,"lacauseriedeslilas@gmail.com",,"http://www.lacauseriedeslilas.com",,"50.10512","4.738246",,,,"La Causerie des Lilas",,"Spécialité: grillades au feu de bois.","Au cur du village de Hierges, surplombé de son château du XVIe siècle, ce restaurant vous propose des repas du terroir dans un cadre rustique et charmant au cur dune maison du XVIe.",,,,"In the heart of the medieval village of Hierges, overhung by its castle of the sixteenth century, this rustic and charming restaurant, situated in the heart of a 16th century house, offers you local dishes in an authentic ambiance.",,,,,,,,,,,,,"http://cnstlltn.com/master/6da05265-59eb-4478-8e6e-d508ddc17aab/terrasse5.jpg","http://cnstlltn.com/master/8c45ba17-9223-4676-8984-a032a06356a7/terrasse+2.jpg","http://cnstlltn.com/master/f14f900c-c692-4961-ada8-ef33ed377dc4/menu.jpg","Non Classé",,,,"Animaux acceptés",,,,,,2015-10-30,2016-12-31,,,,,,,,,"Propriétaire",,"BISKUPSKI","Peggy",,"lacauseriedeslilas@gmail.com","03 24 41 10 51",,,,,,,,,,,,,,,,,,,"Chèques","Espèces","Eurocard - Mastercard","Visa","Carte bancaire",,,,,,"Terrasse",,,,,,,,,,,,,,,,,,,,"Bar","Documentation Touristique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,"Repas","13.00","30.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000340","Restaurant La Cave du Dépôt-Vente","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine européenne","Cuisine traditionnelle",,,,,,,"8 rue Noël",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 58 21 28",,,"julien.mozet@wanadoo.fr",,,,"49.77496","4.719499",,,,"Restaurant La Cave du Dépôt-Vente",,"Cuisine traditionnelle et plats régionaux du terroir - horaires : ouverts tous les jours du lundi au vendredi midi et soir (12h-14h / 19h-21h30) et le samedi soir 19h-21h30 - Fermeture : le samedi midi et le dimanche toute la journée.","La Cave du Dépôt-Vente accueille les groupes désireux de prendre place autour d'une belle tablée, conviviale. Le décor est particulièrement agréable avec une belle salle voûtée aux pierres apparentes. La carte est composée de plats traditionnels français et régionaux. Le bon endroit pour déguster notre tradition locale : la cacasse à cul nu !",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/3527fe59-82f2-4147-ba26-c1eb309e5108/photo+22.jpg","http://cnstlltn.com/master/48b25598-33ab-47c5-945d-5245b697a8d0/photo+1.jpg","http://cnstlltn.com/master/0ab08917-fbbd-496a-bffe-a635d28fb070/photo+2.jpg","Restaurant de tourisme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français","anglais","allemand",,,"Carte de crédit","Chèques","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa",,,,,"Salle de réunion","Salon",,,,,,,,,,,,,,,,,,,"Ouvert le midi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",40,20,,,,"Menu du jour (entrée + plat + fromage)","12.00","30.00","Plat du jour ","12.00","12.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000189","Restaurant La Clef des Champs ***","Restauration","Restaurant","Restaurant gastronomique",,,"Cuisine européenne","Cuisine gastronomique","Cuisine orientale",30,,60,20,,"33 rue du Moulin",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","+33(0)3 24 56 17 50",,,"courrier@laclefdeschamps.fr",,"www.laclefdeschamps.fr",,"49.77481","4.721428",,,,"Restaurant La Clef des Champs ***",,"Une des meilleures tables de la ville - Maître-restaurateur et Qualité tourisme - fermé le mercredi et le dimanche soir. 5 chambres dhôtes ouvertes toute l'année - Traiteur : La Boutique d'à Côté - Brasserie-Sushi : De l'autre Côté","La rue du Moulin qui relie la place Ducale à lactuel musée consacré àArthur Rimbaud, est au cur de la nouvelle principauté fondée parCharles de Gonzague, alors duc de Mantoue, pair de France, gouverneur deChampagne. Et cest en toute modestie quil lui donnera son nom,Charleville, en 1608. Chaque pavillon portait le nom de la ville qui avait ouvert sescaisses pour lédifier : Reims, Sainte-Menehould, Langres, Suippes,Rethel, Mouzon, Mézières, etc. Une plaque nominative du pavillon deSainte-Menehould célèbre une restauration du bâtiment en 1830. Et cest dans cette bâtisse, au numéro 33 de larue du Moulin, que Christophe Melin a ouvert en plein cur de cetteville dhistoire La Clef des Champs.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/38f5f73f-3cb4-4543-b826-adf0c23b1121/001.jpg","http://cnstlltn.com/master/5f4fb4ca-0d02-4cc1-8ad5-a5b534ab50c8/la-clef-des-champs-19022013-33060.jpg","http://cnstlltn.com/master/5defa747-f310-4bb6-824d-bb4af4f70f69/002.jpg","Restaurant de tourisme","Maître Restaurateur","Qualité tourisme",,"Animaux acceptés",,,,,,,,,,,,,,,,"Direction",,"MELIN","Christophe",,"courrier@laclefdeschamps.fr","03 24 56 17 50","03 24 59 94 07",,,,,,,,,,,,,"français","anglais",,,,"Carte de crédit","Chèques","Chèques Vacances","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa",,,,"Salle de réunion","Salon","Terrasse",,,,,,,,,,,,,,,,,,"Banquet","Boutique","Brunch","Cyber espace / bornes accès Internet","Documentation Touristique","Epicerie","Livraison à domicile","Location de salles","Traiteur","Vente à emporter",,,,,,,,,,,,,,,,"Chaise bébé","Cheminée","Wifi",,,"Y",60,8,1,,40,"Menu","27.00","59.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000063","Restaurant La Côte à l'Os","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine européenne","Cuisine gastronomique","Cuisine traditionnelle",2,2,50,,,"11 cours Aristide Briand",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 59 20 16",,"03 24 59 48 30"," la.cote.a.l.os@orange.fr ",,,,"49.77024","4.719553",,,,"Restaurant La Côte à l'Os","Restaurant Traiteur","Lundi : 12h00 - 14h00, 19h00 - 23h00 - Mardi : 12h00 - 14h00 - Mercredi : 12h00 - 14h00, 19h00 - 23h00 - Jeudi : 12h00 - 14h00, 19h00 - 23h00 -Vendredi : 12h00 - 14h00, 19h00 - 23h00 - Samedi : 12h00 - 14h00, 19h00 - 23h00Dimanche : 12h00 - 14h00","Implanté à Charleville-Mézières dans le département des Ardennes, le restaurant La Côte à l'Os s'efforce à transmettre la tradition de la cuisine française dans ses assiettes tout en ajoutant une touche personnelle sans jamais enlever le goût naturel des plats. Pour un repas privé ou bien un repas d'affaire,ce restaurant met à votre disposition deux salles au premier étage. La Côte à l'Os vous propose aussi ses services en tant que traiteur et d'organisateur de réceptions. Réalisation de banquets ou buffets. Possibilité de préparer de 1 à 2000 repas traiteurs. Cuisine maison,terroir, régionale,à base de produits frais et de saisons - Salle de 50 couverts - Salle à l'étage, 60 couverts -Terrasse 40 couvertsLa Côte à l'Os vous propose aussi ses services en tant que traiteur et d'organisateur de réceptions.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/ff88ef05-3537-48e3-9be4-6b9bc4c6f020/ff88ef05-3537-48e3-9be4-6b9bc4c6f020_134.jpg","http://cnstlltn.com/master/4e4b20da-a9bd-4c26-9a48-79a988c0daef/l-eau-a-la-bouche-19022013-72824.jpg","http://cnstlltn.com/master/79a403e9-e37f-4e5a-a5d5-9daff0b6a6ce/b19559cd-e9df-452b-a0a8-4891c2778538.jpg","Restaurant de tourisme",,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"anglais","français",,,,"American Express","Carte de crédit","Chèques","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa",,,,"Salle de réunion","Terrasse",,,,,,,,,,,,,,,,,,,"Banquet","Brunch","Séminaire","Traiteur",,,,,,,,,,,,,,,,,,,,,,"Chaise bébé","Climatisation","Wifi",,,"Y",60,,,60,,"Menu express (entrée + plat + dessert)","15.50","0.00","Menu (au choix entre 3 entrées, 3 plats + fromage ou dessert)","0.00","28.50","Dessert","6.50","0.00","Plat du jour","8.80","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000739","Restaurant La Dolce Vita","Restauration","Restaurant","Cuisine étrangère",,,"Cuisine italienne",,,,,,,,"8 place Ducale",,,8000,"CHARLEVILLE MEZIERES","FRANCE",,,,,,,,"49.77407","4.720104",,,,"Restaurant La Dolce Vita","Spécialités italiennes","ouvert 7J/7 - midi et soir","Un restaurant de spécialités italiennes à base de produits frais d'un très bon rapport qualité/prix doté d'une terrasse ensoleillée sur la Place Ducale avec quelques tables sous arcades. Hum, leur aioli du vendredi !",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/bd7517a9-0d51-48ca-898e-6dde4537c080/terrasse+dolce+vita.jpg","http://cnstlltn.com/master/819c8240-e2a6-4b59-8b57-99e3f335df9b/devanture+dolce+vita.jpg","http://cnstlltn.com/master/f2d26b45-34cf-4379-ae1f-2658db9bcd5a/plat+dolce+vita.jpg","Non Classé",,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,"Chèques","Espèces","Tickets-restaurant","Visa",,,,,,,"Terrasse",,,,,,,,,,,,,,,,,,,,"Ouvert le midi","Ouvert le soir",,,,,,,,,,,,,,,,,,,,,,,,"Chaise bébé","Wifi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000104","RESTAURANT LA FORGE","Restauration","Restaurant","Pizzeria",,,,,,0,0,0,,,"12 Grande Rue Naux",," ",8800,"THILAY","FRANCE","03 24 32 83 38",,"03 24 32 83 38",,,,,"49.8886","4.806797",,,,"RESTAURANT DE LA FORGE",,,"Pizzeria et plats régionaux",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000287","Restaurant La Hulotte","Restauration","Restaurant dans un hôtel","Restaurant gastronomique",,,"Cuisine gastronomique","Cuisine traditionnelle",,2,0,60,,,"Place de l'Eglise",," ",8380,"SIGNY LE PETIT","FRANCE","03.24.53.51.76",,"03.24.53.36.96","blandine-bertrand@wanadoo.fr",,"http://lahulotte-auliondor.fr",,"49.90385","4.279103",,,,"Restaurant La Hulotte Signy le petit","Restaurant gastronomique","Fermé le dimanche soir, lundi midi et mardi midi.","On nous dit loin de tout, près de rien et pourtant si proche de vous ! Hôtel-restaurant Logis de France trois cheminées dans un agréable petit bourg, Station Verte de Vacances Le   Lion d'Or   vous invite à goûter aux douceurs de la gastronomie et à l'hospitalité toute naturelle. Notre chef prépare une cuisine de qualité qui se savoure.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/421d464b-e54d-4d7a-bf62-11bec31c7547/421d464b-e54d-4d7a-bf62-11bec31c7547_134.jpg","http://cnstlltn.com/master/b411b730-96c4-475a-aadb-81ee30f031ba/b411b730-96c4-475a-aadb-81ee30f031ba_134.jpg","http://cnstlltn.com/master/e02abfb5-8cfc-4166-8f8b-174945e990b6/e02abfb5-8cfc-4166-8f8b-174945e990b6_134.jpg",,"2 Cocottes","Qualité tourisme","Logis de France","Animaux acceptés",,,,,,,,,,,,,,,,"Direction",,"BERTRAND","Blandine",,"AU LION D'OR - LA HULOTTE","03.24.53.51.76","03.24.53.36.96","Renseignement/Information",,"AU LION D'OR - LA HULOTTE",,,"blandine-bertrand@wanadoo.fr","03.24.53.51.76","03.24.53.36.96",,,,,"français","anglais","allemand",,,"Carte de crédit","Chèques","Chèques bancaires et postaux","Espèces","Tickets-restaurant",,,,,,"Parking","Parking privé","Salon",,,,,,,,,,,,,,,,,,"Bar","Documentation Touristique",,,,,,,,,,,,,,,,,,,,,,,,"Chaise bébé","Wifi",,,,"Y",,,1,0,0,"menu logis","20.00","20.00","Menu Chouette","26.00","26.00","Menu Hulotte","38.00","38.00","Menu Grand Duc","40.00","40.00","menu petit hiboux (enfant)","21.00","21.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000252","Restaurant la Murée","Restauration","Restaurant","Restauration Rapide",,,,,,0,0,0,,,"35 rue Catherine de Clèves",," ",8230,"BOURG FIDELE","FRANCE","03 24 54 24 45",,,"campingdelamuree@wanadoo.fr",,"http://www.campingdelamuree.com",,"49.89446","4.537723",,,,"Restaurant en saison","Ouvert aux campeurs",,"Dans un cadre intime et convivial restauration rapide au rythme du camping et des saisons. En haute saison la terrasse ombragée en bois exotique vous est vivement recommandée pour son calme et le charme de son environnement...Vous aurez aussi le loisir de faire une ballade digestive dans le parc verdoyant comportant 4 étangs.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/b7ba1bb0-7f44-4b83-89ba-86d97e5bca85/b7ba1bb0-7f44-4b83-89ba-86d97e5bca85_134.jpg","http://cnstlltn.com/master/feae51ec-8d9d-40f0-b814-dca6b1fec1ce/feae51ec-8d9d-40f0-b814-dca6b1fec1ce_134.jpg","http://cnstlltn.com/master/8b52d158-2698-42f3-976f-0f614b94013a/8b52d158-2698-42f3-976f-0f614b94013a_134.jpg","Non Classé",,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Autres",,"Mantellato",,,,,,,,,,,,,,,,,,,,,,,"Chèques","Chèques bancaires et postaux","Chèques Vacances","Espèces","Tickets-restaurant",,,,,,"Parking","Parking autocar","Terrasse",,,,,,,,,,,,,,,,,,"Bar / buvette","Documentation Touristique","Epicerie",,,,,,,,,,,,,,,,,,,,,,,"Chaise bébé","Parc et jardin","Vue sur rivière ou étang",,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000740","Restaurant La Papillote","Restauration","Restaurant","Restaurant gastronomique",,,,,,,,,,,"6 place du Théâtre",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 37 41 34",,,"ccarolefla08@gmail.com",,"http://www.lapapillote08.fr/",,"49.77352","4.718359",,,,"Restaurant La Papillote",,"Ouvert tous les jours - de 12h00 à 14h00 et de 19h00 à 21h30 - sauf le lundi et le dimanche soir","Dans un cadre moderne, vous pourrez y déguster une cuisine originale,cuisine ouverte sur le restaurant.Banquets, Groupes acceptés : étudions toutes propositions.Salle pour séminaires ou déjeuners d'affaires : Location à la journée ou demi-journée. Possibilité de repas.Devis sur demande. Equipée de : Paper board - Ecran mural- Vidéo projecteur.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/a287bf39-ad38-4104-9b68-25bbe8203dc3/facade_20papillote.jpg","http://cnstlltn.com/master/4f44aece-ab85-4e68-a3a7-641eb32b4873/_mg_0137-20.jpg","http://cnstlltn.com/master/dfc74c87-9ebd-4c58-98ce-7802132e0796/sl_salle_20restaurant_2005.jpg","Restaurant de tourisme","Maître Restaurateur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,"Carte de crédit","Chèques","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaise bébé","Wifi",,,,"Y",,,,18,,"menu","19.50","49.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
